kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_depth,koi_duration,koi_time0bk,koi_impact,koi_model_snr,koi_prad,ra,dec,koi_kepmag,kic9,fits_stem,lc_llc_glob,lc_slc_glob
6442340,K00664.03,Kepler-206 d,CONFIRMED,23.4433748,85.0,5.768,152.00588,0.924,14.1,1.29,291.63467,41.833858,13.484,006442340,kplr006442340,kplr006442340-*_llc.fits,kplr006442340-*_slc.fits
9450647,K00110.01,Kepler-465 b,CONFIRMED,9.940666412,520.2,3.9092,135.21559,0.02,161.4,2.87,284.55573,46.063831,12.663,009450647,kplr009450647,kplr009450647-*_llc.fits,kplr009450647-*_slc.fits
9702072,K00714.01,Kepler-652 b,CONFIRMED,4.182001885,847.4,2.2209,172.789576,0.015,160.3,2.46,288.00812,46.47356,13.393,009702072,kplr009702072,kplr009702072-*_llc.fits,kplr009702072-*_slc.fits
9834719,K00715.01,,FALSE POSITIVE,1.621668852,7662.0,1.7517,170.358337,1.194,67.8,32.76,293.42636,46.68792,13.9,009834719,kplr009834719,kplr009834719-*_llc.fits,kplr009834719-*_slc.fits
9846348,K00716.01,,CANDIDATE,26.89316101,2193.2,2.3266,179.95245,0.98,119.6,6.78,297.49216,46.694519,13.754,009846348,kplr009846348,kplr009846348-*_llc.fits,kplr009846348-*_slc.fits
6960456,K00613.01,,FALSE POSITIVE,5.07442951,250.2,4.064,171.55916,0.53,26.7,1.38,295.19717,42.416939,14.789,006960456,kplr006960456,kplr006960456-*_llc.fits,kplr006960456-*_slc.fits
7368664,K00614.01,Kepler-434 b,CONFIRMED,12.874712426,3860.7,2.2491,170.022499,0.932,218.5,11.26,293.58636,42.928909,14.517,007368664,kplr007368664,kplr007368664-*_llc.fits,kplr007368664-*_slc.fits
8374580,K00615.01,,FALSE POSITIVE,176.2432946,4981.4,5.0423,192.50359,1.271,86.6,48.15,295.0256,44.330189,14.468,008374580,kplr008374580,kplr008374580-*_llc.fits,kplr008374580-*_slc.fits
6685609,K00665.03,Kepler-207 c,CONFIRMED,3.07155284,86.0,4.0935,133.30255,0.855,27.2,1.65,290.03052,42.16605,13.182,006685609,kplr006685609,kplr006685609-*_llc.fits,kplr006685609-*_slc.fits
6707835,K00666.01,Kepler-640 b,CONFIRMED,22.24814617,613.7,4.1483,174.13676,0.868,74.2,2.72,296.0322,42.131672,13.721,006707835,kplr006707835,kplr006707835-*_llc.fits,kplr006707835-*_slc.fits
2696205,K07636.01,,CANDIDATE,0.702739679,65.1,1.379,131.533,0.742,9.5,0.73,286.89841,37.93745,14.99,002696205,kplr002696205,kplr002696205-*_llc.fits,kplr002696205-*_slc.fits
6752502,K00667.01,,FALSE POSITIVE,4.305219002,9738.6,2.6845,170.453154,0.626,205.8,10.34,282.15491,42.234547,13.826,006752502,kplr006752502,kplr006752502-*_llc.fits,kplr006752502-*_slc.fits
6805146,K00668.01,,FALSE POSITIVE,13.779711352,25479.0,7.63871,178.6879965,0.201,2013.6,47.58,298.59164,42.206429,13.21,006805146,kplr006805146,kplr006805146-*_llc.fits,kplr006805146-*_slc.fits
10318874,K00104.01,Kepler-94 b,CONFIRMED,2.508057497,1507.6,1.1134,135.000657,0.742,312.7,3.25,281.19473,47.497131,12.895,010318874,kplr010318874,kplr010318874-*_llc.fits,kplr010318874-*_slc.fits
6960445,K00669.01,,FALSE POSITIVE,5.07437786,605.7,5.942,171.56544,1.21,86.6,23.71,295.19562,42.417068,13.842,006960445,kplr006960445,kplr006960445-*_llc.fits,kplr006960445-*_slc.fits
9873254,K00717.02,Kepler-653 c,CONFIRMED,0.900375925,41.4,1.257,133.11787,0.093,14.6,0.82,282.21292,46.717819,13.387,009873254,kplr009873254,kplr009873254-*_llc.fits,kplr009873254-*_slc.fits
9884104,K00718.03,Kepler-219 d,CONFIRMED,47.903427,379.3,6.191,141.98347,0.918,34.1,3.55,288.73898,46.762562,13.764,009884104,kplr009884104,kplr009884104-*_llc.fits,kplr009884104-*_slc.fits
9714696,K00616.01,,FALSE POSITIVE,1.433339604,305.2,1.3665,169.85606,0.902,39.6,2.08,293.68912,46.41288,14.811,009714696,kplr009714696,kplr009714696-*_llc.fits,kplr009714696-*_slc.fits
9846086,K00617.01,,FALSE POSITIVE,37.86511904,6941.7,2.9799,198.599331,1.28,222.3,40.36,297.41867,46.64426,14.608,009846086,kplr009846086,kplr009846086-*_llc.fits,kplr009846086-*_slc.fits
10353968,K00618.01,Kepler-623 b,CONFIRMED,9.07098164,1026.2,2.6903,178.3435,0.013,59.1,2.94,296.98672,47.47739,14.959,010353968,kplr010353968,kplr010353968-*_llc.fits,kplr010353968-*_slc.fits
10384962,K00619.01,,FALSE POSITIVE,2.879243323,48050.0,2.6273,170.710636,0.709,200.5,21.02,281.77554,47.59325,14.371,010384962,kplr010384962,kplr010384962-*_llc.fits,kplr010384962-*_slc.fits
7033671,K00670.01,Kepler-641 b,CONFIRMED,9.48965527,262.2,3.587,171.92604,0.795,42.5,2.16,291.82349,42.516209,13.774,007033671,kplr007033671,kplr007033671-*_llc.fits,kplr007033671-*_slc.fits
2711131,K07637.01,,FALSE POSITIVE,2.85889907,55.7,1.465,134.16649,0.936,6.9,0.73,291.01727,37.975368,13.514,002711131,kplr002711131,kplr002711131-*_llc.fits,kplr002711131-*_slc.fits
7040629,K00671.04,Kepler-208 d,CONFIRMED,11.1317901,95.5,4.051,134.42272,0.342,18.2,1.47,293.8902,42.527966,13.749,007040629,kplr007040629,kplr007040629-*_llc.fits,kplr007040629-*_slc.fits
2308411,K07631.01,,FALSE POSITIVE,0.983304511,79.9,1.78,132.48478,0.477,10.1,1.1,292.63766,37.64188,14.981,002308411,kplr002308411,kplr002308411-*_llc.fits,kplr002308411-*_slc.fits
9950612,K00719.04,Kepler-220 b,CONFIRMED,4.159816554,160.3,1.6261,133.78616,0.676,35.6,0.86,291.50616,46.895741,13.177,009950612,kplr009950612,kplr009950612-*_llc.fits,kplr009950612-*_slc.fits
5780885,K00097.01,Kepler-7 b,CONFIRMED,4.885488596,7458.4,5.16165,134.2768785,0.361,2590.1,16.66,288.58151,41.089809,12.885,005780885,kplr005780885,kplr005780885-*_llc.fits,kplr005780885-*_slc.fits
11773022,K00620.03,Kepler-51 c,CONFIRMED,85.3162004,1902.6,2.7441,295.31588,0.972,32.6,6.34,296.47977,49.937679,14.669,011773022,kplr011773022,kplr011773022-*_llc.fits,kplr011773022-*_slc.fits
12251650,K00621.01,,CANDIDATE,17.761998411,24177.0,2.4644,174.1831018,0.907,731.7,14.25,287.46097,50.975071,14.762,012251650,kplr012251650,kplr012251650-*_llc.fits,kplr012251650-*_slc.fits
12417486,K00622.01,,CANDIDATE,155.042265,4880.9,9.848,213.49978,0.824,117.9,26.44,295.88028,51.26379,14.932,012417486,kplr012417486,kplr012417486-*_llc.fits,kplr012417486-*_slc.fits
2834805,K07638.01,,CANDIDATE,25.0032023,64.1,5.498,140.90106,0.756,12.6,1.47,286.70145,38.042191,12.55,002834805,kplr002834805,kplr002834805-*_llc.fits,kplr002834805-*_slc.fits
7115785,K00672.03,,FALSE POSITIVE,0.56680081,127.7,3.6116,131.81737,0.004,71.5,1.02,291.16953,42.640808,13.998,007115785,kplr007115785,kplr007115785-*_llc.fits,kplr007115785-*_slc.fits
7124613,K00673.01,Kepler-642 b,CONFIRMED,4.41746257,291.0,2.965,170.79073,0.085,22.6,3.95,293.83456,42.624962,13.343,007124613,kplr007124613,kplr007124613-*_llc.fits,kplr007124613-*_slc.fits
8711794,K00105.01,Kepler-463 b,CONFIRMED,8.981014925,1059.3,1.8478,136.649307,0.097,198.3,3.14,298.93704,44.85791,12.87,008711794,kplr008711794,kplr008711794-*_llc.fits,kplr008711794-*_slc.fits
7277317,K00674.01,Kepler-643 b,CONFIRMED,16.33888067,1718.4,9.3599,177.917586,0.256,201.9,10.47,290.32733,42.898281,13.781,007277317,kplr007277317,kplr007277317-*_llc.fits,kplr007277317-*_slc.fits
2446134,K07632.01,,FALSE POSITIVE,39.1307086,201.0,2.295,165.7408,0.013,7.4,1.54,292.06082,37.770191,14.372,002446134,kplr002446134,kplr002446134-*_llc.fits,kplr002446134-*_slc.fits
9963524,K00720.04,Kepler-221 b,CONFIRMED,2.79590004,383.7,2.056,132.72971,0.638,16.3,1.66,296.65475,46.83527,13.749,009963524,kplr009963524,kplr009963524-*_llc.fits,kplr009963524-*_slc.fits
9964801,K00721.01,Kepler-654 b,CONFIRMED,13.72462702,281.8,6.9758,180.64807,0.748,50.1,2.13,297.06842,46.834278,13.645,009964801,kplr009964801,kplr009964801-*_llc.fits,kplr009964801-*_slc.fits
9965439,K00722.01,Kepler-655 b,CONFIRMED,46.40626,469.1,7.0281,192.99633,0.018,51.2,2.66,297.25909,46.843189,13.489,009965439,kplr009965439,kplr009965439-*_llc.fits,kplr009965439-*_slc.fits
2569995,K07634.01,,CANDIDATE,80.84069,9326.0,8.567,177.3473,0.003,21.6,15.11,290.22925,37.840961,17.187,002569995,kplr002569995,kplr002569995-*_llc.fits,kplr002569995-*_slc.fits
12068975,K00623.04,Kepler-197 e,CONFIRMED,25.2100146,62.1,6.553,154.41122,0.771,18.8,0.95,295.22644,50.558979,11.811,012068975,kplr012068975,kplr012068975-*_llc.fits,kplr012068975-*_slc.fits
10264660,K00098.01,Kepler-14 b,CONFIRMED,6.790120801,2302.3,6.0437,138.088199,0.486,526.1,9.86,287.70883,47.33305,12.128,010264660,kplr010264660,kplr010264660-*_llc.fits,kplr010264660-*_slc.fits
7385509,K00675.01,,FALSE POSITIVE,1.655467295,1059.4,3.2424,169.54872,0.001,98.7,2.17,297.74799,42.995205,13.841,007385509,kplr007385509,kplr007385509-*_llc.fits,kplr007385509-*_slc.fits
7447200,K00676.02,Kepler-210 b,CONFIRMED,2.453236139,1723.2,1.6691,170.892059,0.496,158.0,2.26,292.50339,43.083149,13.822,007447200,kplr007447200,kplr007447200-*_llc.fits,kplr007447200-*_slc.fits
7466863,K00677.01,,FALSE POSITIVE,11.9710626,421.8,2.7607,171.08425,0.999,42.6,5.84,297.40097,43.042782,13.768,007466863,kplr007466863,kplr007466863-*_llc.fits,kplr007466863-*_slc.fits
7509886,K00678.02,Kepler-211 b,CONFIRMED,4.13852825,256.5,2.281,132.01882,0.185,20.5,1.3,285.43915,43.16848,13.283,007509886,kplr007509886,kplr007509886-*_llc.fits,kplr007509886-*_slc.fits
10002866,K00723.03,Kepler-222 c,CONFIRMED,10.08881066,1995.9,1.7726,173.083353,0.921,51.4,4.71,287.9061,46.937771,15.063,010002866,kplr010002866,kplr010002866-*_llc.fits,kplr010002866-*_slc.fits
2577353,K07635.01,,CANDIDATE,60.458443,175.2,8.43,136.3553,0.451,9.7,1.59,291.78079,37.811508,14.544,002577353,kplr002577353,kplr002577353-*_llc.fits,kplr002577353-*_slc.fits
10005020,K00724.01,,FALSE POSITIVE,6.97106919,452.8,3.9125,174.70305,0.044,41.7,2.07,288.98038,46.95406,15.04,010005020,kplr010005020,kplr010005020-*_llc.fits,kplr010005020-*_slc.fits
3541946,K00624.03,Kepler-198 d,CONFIRMED,1.311842968,245.1,1.7876,133.11058,0.121,44.2,1.43,290.67313,38.69101,13.597,003541946,kplr003541946,kplr003541946-*_llc.fits,kplr003541946-*_slc.fits
4449034,K00625.01,,FALSE POSITIVE,38.13853099,1230.2,3.8617,180.43748,1.231,58.9,68.75,286.56378,39.53447,13.592,004449034,kplr004449034,kplr004449034-*_llc.fits,kplr004449034-*_slc.fits
4478168,K00626.02,,CANDIDATE,8.0292018,65.6,3.462,132.8283,0.51,11.7,0.99,295.19339,39.539669,13.49,004478168,kplr004478168,kplr004478168-*_llc.fits,kplr004478168-*_slc.fits
2854839,K07639.01,,FALSE POSITIVE,1.05569286,37.5,1.289,131.5576,0.131,7.1,0.45,291.95761,38.070049,13.203,002854839,kplr002854839,kplr002854839-*_llc.fits,kplr002854839-*_slc.fits
4563268,K00627.01,Kepler-625 b,CONFIRMED,7.75192755,407.3,3.5413,176.17197,0.546,77.3,1.89,292.15045,39.637581,13.307,004563268,kplr004563268,kplr004563268-*_llc.fits,kplr004563268-*_slc.fits
7515212,K00679.02,Kepler-212 b,CONFIRMED,16.2580276,47.0,6.375,139.6381,0.131,11.5,0.92,287.62082,43.141647,13.178,007515212,kplr007515212,kplr007515212-*_llc.fits,kplr007515212-*_slc.fits
7529266,K00680.01,Kepler-435 b,CONFIRMED,8.600153929,4510.2,9.0015,177.642421,0.296,1208.1,26.52,292.28732,43.197281,13.643,007529266,kplr007529266,kplr007529266-*_llc.fits,kplr007529266-*_slc.fits
11553706,K00009.01,,FALSE POSITIVE,3.719809197,2958.2,3.5317,135.068298,1.279,373.9,87.21,288.80377,49.530788,13.123,011553706,kplr011553706,kplr011553706-*_llc.fits,kplr011553706-*_slc.fits
2449053,K07633.01,,FALSE POSITIVE,0.73975345,481.8,4.2,131.81739,0.525,86.2,2.09,292.68985,37.774361,15.141,002449053,kplr002449053,kplr002449053-*_llc.fits,kplr002449053-*_slc.fits
10489525,K00106.01,,FALSE POSITIVE,1.612249049,154.0,4.235,131.85204,1.171,45.4,50.98,298.35434,47.672081,12.775,010489525,kplr010489525,kplr010489525-*_llc.fits,kplr010489525-*_slc.fits
7598128,K00681.01,,FALSE POSITIVE,44.258173075,20542.0,7.58264,188.495537,0.815,1282.3,37.38,288.54199,43.255421,13.204,007598128,kplr007598128,kplr007598128-*_llc.fits,kplr007598128-*_slc.fits
11858979,K04062.01,,FALSE POSITIVE,3.05933906,1169.2,1.7332,131.7541,1.259,37.7,36.0,288.90887,50.16283,14.077,011858979,kplr011858979,kplr011858979-*_llc.fits,kplr011858979-*_slc.fits
5900390,K04063.01,,FALSE POSITIVE,0.624677585,37.3,2.411,131.8663,0.522,31.0,1.28,298.04318,41.195,12.789,005900390,kplr005900390,kplr005900390-*_llc.fits,kplr005900390-*_slc.fits
5444334,K04064.01,,FALSE POSITIVE,0.759763198,202.5,3.083,131.78816,0.571,30.8,1.2,290.50125,40.6945,15.916,005444334,kplr005444334,kplr005444334-*_llc.fits,kplr005444334-*_slc.fits
10139620,K04065.01,,FALSE POSITIVE,372.37369,666.1,12.33,138.0835,0.3052,15.6,2.68,291.26672,47.114769,15.423,010139620,kplr010139620,kplr010139620-*_llc.fits,kplr010139620-*_slc.fits
8686373,K04066.01,Kepler-1936 b,CONFIRMED,126.55719,366.4,8.079,145.69736,0.965,24.8,4.59,290.73001,44.836121,13.666,008686373,kplr008686373,kplr008686373-*_llc.fits,kplr008686373-*_slc.fits
5386264,K04135.01,,FALSE POSITIVE,12.435190544,71.9,3.8305,140.8323906,0.321,4.8,0.52,297.77292,40.589088,14.844,005386264,kplr005386264,kplr005386264-*_llc.fits,kplr005386264-*_slc.fits
3867615,K02289.02,Kepler-379 b,CONFIRMED,20.0983676,157.8,5.207,207.57757,0.02,20.9,1.58,295.70111,38.945831,13.358,003867615,kplr003867615,kplr003867615-*_llc.fits,kplr003867615-*_slc.fits
3218844,K07646.01,,FALSE POSITIVE,85.112898,513.8,2.503,171.8254,0.033,8.0,2.21,286.46753,38.385971,15.681,003218844,kplr003218844,kplr003218844-*_llc.fits,kplr003218844-*_slc.fits
7256914,K04136.02,,CANDIDATE,4.03357434,66.2,5.886,134.23275,0.855,15.5,1.23,281.82318,42.811169,13.955,007256914,kplr007256914,kplr007256914-*_llc.fits,kplr007256914-*_slc.fits
3542222,K04137.01,,FALSE POSITIVE,0.504426087,614.5,1.6276,131.894825,1.321,81.7,33.96,290.74918,38.659111,15.213,003542222,kplr003542222,kplr003542222-*_llc.fits,kplr003542222-*_slc.fits
5530112,K04067.01,Kepler-1937 b,CONFIRMED,9.6887216,655.5,2.0,131.8295,0.118,18.1,3.09,290.65839,40.778542,14.158,005530112,kplr005530112,kplr005530112-*_llc.fits,kplr005530112-*_slc.fits
6226908,K04068.01,Kepler-1546 b,CONFIRMED,19.597317,1014.1,4.508,135.26526,0.87,23.7,3.78,297.58392,41.541229,15.412,006226908,kplr006226908,kplr006226908-*_llc.fits,kplr006226908-*_slc.fits
5906694,K04069.01,Kepler-1938 b,CONFIRMED,13.06243545,464.3,3.244,144.18426,0.128,21.4,1.36,299.3519,41.19574,14.885,005906694,kplr005906694,kplr005906694-*_llc.fits,kplr005906694-*_slc.fits
10186945,K04070.01,,FALSE POSITIVE,0.793663156,186.2,0.8244,131.79065,0.4,23.7,1.14,281.44067,47.246471,14.549,010186945,kplr010186945,kplr010186945-*_llc.fits,kplr010186945-*_slc.fits
4636565,K04138.01,,FALSE POSITIVE,2.81401302,55.7,5.801,133.0785,0.567,33.8,1.51,285.41519,39.776009,12.511,004636565,kplr004636565,kplr004636565-*_llc.fits,kplr004636565-*_slc.fits
9956082,K04139.01,Kepler-1557 b,CONFIRMED,3.74031708,165.6,2.394,134.70305,0.277,15.6,1.38,293.88141,46.838879,15.331,009956082,kplr009956082,kplr009956082-*_llc.fits,kplr009956082-*_slc.fits
3241647,K07650.01,,FALSE POSITIVE,0.851678507,67.9,2.028,131.62317,0.418,9.1,0.85,293.10153,38.340618,15.25,003241647,kplr003241647,kplr003241647-*_llc.fits,kplr003241647-*_slc.fits
7761585,K04140.01,,FALSE POSITIVE,205.30627,671.0,7.86,186.434,0.1543,6.4,2.48,294.64081,43.45393,15.971,007761585,kplr007761585,kplr007761585-*_llc.fits,kplr007761585-*_slc.fits
3241248,K04141.01,,FALSE POSITIVE,0.978046982,838.8,2.6137,131.68639,1.227,105.2,129.67,292.99329,38.319489,13.211,003241248,kplr003241248,kplr003241248-*_llc.fits,kplr003241248-*_slc.fits
9716302,K04142.01,,FALSE POSITIVE,1.332566763,384.9,4.001,132.04547,0.474,18.2,1.49,294.30887,46.413052,16.49,009716302,kplr009716302,kplr009716302-*_llc.fits,kplr009716302-*_slc.fits
2708286,K04071.01,,FALSE POSITIVE,1.89131005,155.6,5.687,132.66204,1.035,18.7,6.4,290.31827,37.91098,15.157,002708286,kplr002708286,kplr002708286-*_llc.fits,kplr002708286-*_slc.fits
6755944,K04072.01,Kepler-1547 b,CONFIRMED,0.692978457,61.0,1.1366,131.80142,0.938,20.9,2.24,283.76407,42.222172,13.447,006755944,kplr006755944,kplr006755944-*_llc.fits,kplr006755944-*_slc.fits
10419797,K04073.01,,FALSE POSITIVE,87.140633,,18.11,169.262,,,,297.25598,47.550491,15.149,010419797,kplr010419797,kplr010419797-*_llc.fits,kplr010419797-*_slc.fits
6515335,K04074.01,,FALSE POSITIVE,185.53285,877.0,31.46,310.2503,1.2682,19.9,28.39,289.61908,41.927189,15.692,006515335,kplr006515335,kplr006515335-*_llc.fits,kplr006515335-*_slc.fits
7777471,K04075.01,,FALSE POSITIVE,0.885131111,93.2,3.377,131.8742,0.715,23.4,0.9,298.86102,43.417679,14.549,007777471,kplr007777471,kplr007777471-*_llc.fits,kplr007777471-*_slc.fits
10294509,K04143.01,,FALSE POSITIVE,1.85447373,306.8,2.665,132.50369,0.514,18.9,1.33,298.71082,47.369911,15.699,010294509,kplr010294509,kplr010294509-*_llc.fits,kplr010294509-*_slc.fits
3112129,K04144.01,,CANDIDATE,0.487656278,109.8,1.0129,132.16692,0.037,25.1,0.99,290.33719,38.205009,14.374,003112129,kplr003112129,kplr003112129-*_llc.fits,kplr003112129-*_slc.fits
3003019,K07642.01,,FALSE POSITIVE,0.502622858,146.0,3.085,131.61123,0.693,41.1,1.41,294.29196,38.138771,14.564,003003019,kplr003003019,kplr003003019-*_llc.fits,kplr003003019-*_slc.fits
9334893,K02298.02,Kepler-1178 b,CONFIRMED,31.8055128,141.7,3.979,150.6791,0.476,10.9,0.63,288.45605,45.80212,13.831,009334893,kplr009334893,kplr009334893-*_llc.fits,kplr009334893-*_slc.fits
3103212,K04145.01,,CANDIDATE,3.25424652,82.1,5.378,133.5121,0.665,18.3,0.96,287.75903,38.281551,14.359,003103212,kplr003103212,kplr003103212-*_llc.fits,kplr003103212-*_slc.fits
10000941,K04146.01,Kepler-1558 b,CONFIRMED,3.50472344,90.7,1.9464,133.72225,0.309,18.4,0.8,286.81937,46.91169,13.632,010000941,kplr010000941,kplr010000941-*_llc.fits,kplr010000941-*_slc.fits
9455677,K04076.01,Kepler-1548 b,CONFIRMED,124.827797,647.5,6.479,208.79191,0.096,17.1,2.57,287.47122,46.080662,15.259,009455677,kplr009455677,kplr009455677-*_llc.fits,kplr009455677-*_slc.fits
6871071,K02220.05,,CANDIDATE,11.9294568,132.3,3.193,133.74078,0.3789,11.7,1.05,294.13791,42.370499,14.686,006871071,kplr006871071,kplr006871071-*_llc.fits,kplr006871071-*_slc.fits
7690855,K04077.01,,FALSE POSITIVE,0.786260569,877.1,4.556,132.166816,1.226,246.0,15.72,294.53149,43.398659,14.04,007690855,kplr007690855,kplr007690855-*_llc.fits,kplr007690855-*_slc.fits
5649837,K04078.01,,FALSE POSITIVE,0.597934463,515.0,3.1225,131.95507,1.224,72.2,23.2,299.07944,40.825642,15.248,005649837,kplr005649837,kplr005649837-*_llc.fits,kplr005649837-*_slc.fits
10141938,K04079.01,,FALSE POSITIVE,360.76458,383.7,21.22,148.5386,1.7475,10.0,60.3,292.16028,47.166649,14.659,010141938,kplr010141938,kplr010141938-*_llc.fits,kplr010141938-*_slc.fits
8029197,K04147.01,,FALSE POSITIVE,2.15292788,41.4,3.043,132.36514,0.45,21.5,1.02,291.9632,43.88166,12.643,008029197,kplr008029197,kplr008029197-*_llc.fits,kplr008029197-*_slc.fits
12257886,K04148.01,,FALSE POSITIVE,2.61585431,169.8,6.519,132.42844,0.577,26.9,1.28,291.22729,50.921791,15.181,012257886,kplr012257886,kplr012257886-*_llc.fits,kplr012257886-*_slc.fits
10875007,K04149.02,,CANDIDATE,14.708641,130.6,5.394,133.85125,0.96,12.8,1.82,296.9621,48.25639,14.718,010875007,kplr010875007,kplr010875007-*_llc.fits,kplr010875007-*_slc.fits
11465651,K04150.01,Kepler-1941 b,CONFIRMED,31.3351094,264.9,6.071,136.97538,0.706,16.7,1.99,296.62704,49.353901,14.681,011465651,kplr011465651,kplr011465651-*_llc.fits,kplr011465651-*_slc.fits
5036480,K04080.01,,FALSE POSITIVE,1.061002863,142.4,1.962,132.52463,0.337,15.7,1.06,297.86734,40.10257,15.213,005036480,kplr005036480,kplr005036480-*_llc.fits,kplr005036480-*_slc.fits
10275077,K04081.01,,FALSE POSITIVE,363.35755,395.3,19.85,135.9933,0.0406,13.9,3.45,292.27005,47.307362,14.661,010275077,kplr010275077,kplr010275077-*_llc.fits,kplr010275077-*_slc.fits
6592832,K04082.01,,FALSE POSITIVE,0.924821319,122.4,2.594,132.09187,0.401,24.3,1.1,287.47369,42.00375,15.293,006592832,kplr006592832,kplr006592832-*_llc.fits,kplr006592832-*_slc.fits
8524346,K04083.01,,FALSE POSITIVE,4.4697452,241.5,5.33,133.00892,0.982,33.8,2.43,300.61877,44.594391,13.726,008524346,kplr008524346,kplr008524346-*_llc.fits,kplr008524346-*_slc.fits
5471271,K04155.01,,FALSE POSITIVE,12.422216754,54.5,6.5533,141.8461927,0.056,11.0,0.8,297.60681,40.656479,13.598,005471271,kplr005471271,kplr005471271-*_llc.fits,kplr005471271-*_slc.fits
5881120,K04156.01,Kepler-1943 b,CONFIRMED,4.85018974,64.5,5.676,135.31157,0.985,15.8,1.1,293.31827,41.116669,13.809,005881120,kplr005881120,kplr005881120-*_llc.fits,kplr005881120-*_slc.fits
3248696,K07651.01,,FALSE POSITIVE,383.43595,1228.0,11.059,483.2484,0.025,14.1,2.53,294.74246,38.301811,15.27,003248696,kplr003248696,kplr003248696-*_llc.fits,kplr003248696-*_slc.fits
5306383,K04158.01,,FALSE POSITIVE,0.842336445,80.1,1.519,131.73901,0.266,8.8,0.9,299.12286,40.489071,13.319,005306383,kplr005306383,kplr005306383-*_llc.fits,kplr005306383-*_slc.fits
5446285,K00142.02,,FALSE POSITIVE,339.42934084,,7.5,187.5194914,,,,291.14807,40.669399,13.113,005446285,kplr005446285,kplr005446285-*_llc.fits,kplr005446285-*_slc.fits
7021681,K00255.02,,CANDIDATE,13.6032081,180.5,2.592,140.3975,0.777,9.4,0.75,287.85812,42.542629,15.108,007021681,kplr007021681,kplr007021681-*_llc.fits,kplr007021681-*_slc.fits
5041847,K04085.01,,FALSE POSITIVE,0.914468919,3426.3,2.695,132.120912,1.271,189.0,36.84,298.91278,40.110851,14.582,005041847,kplr005041847,kplr005041847-*_llc.fits,kplr005041847-*_slc.fits
3836558,K04086.01,,FALSE POSITIVE,1.54039744,127.6,1.787,131.99974,0.723,7.0,1.08,286.99091,38.916222,14.608,003836558,kplr003836558,kplr003836558-*_llc.fits,kplr003836558-*_slc.fits
4770617,K02243.02,Kepler-1154 c,CONFIRMED,8.45805119,258.7,2.998,137.06123,0.697,18.3,2.52,297.47711,39.877239,14.806,004770617,kplr004770617,kplr004770617-*_llc.fits,kplr004770617-*_slc.fits
6106282,K04087.01,Kepler-440 b,CONFIRMED,101.1107014,878.1,8.029,215.5204,0.046,24.1,1.61,285.34995,41.452209,15.134,006106282,kplr006106282,kplr006106282-*_llc.fits,kplr006106282-*_slc.fits
4946584,K04088.01,,FALSE POSITIVE,0.907943645,1028.9,1.9144,132.133484,1.356,53.7,49.37,297.36047,40.056141,13.819,004946584,kplr004946584,kplr004946584-*_llc.fits,kplr004946584-*_slc.fits
